; Retrieved from https://groups.nscl.msu.edu/jina/nucdatalib/
; 
; C scanf string: "%3d %3d %15s %12f %9f"
; Fortran format: 1x,i3,1x,i3,1x,a15,1x,f12.5,1x,f9.5
; Regular expression: / +([^ ]+)/
; 
; Column descriptions:
;  - Error (keV): Mass excess error
; 
; All data lines start with a space ( ) character. All non-data lines start with a semicolon (;).
; Empty entries are marked with a hash (#) character.
;
;----------------------------------------------
;  Z   A      Evaluation  Mass excess     Error
;----------------------------------------------
  24  65           reac1       -27796       503
  25  65           reac1   -40672.693   536.695
  26  65           reac1   -50877.951   243.259
  27  65           reac1   -59169.934    13.146
  28  65           reac1   -65126.052     0.623
  29  65           reac1   -67263.661     0.678
  30  65           reac1   -65911.599     0.684
  31  65           reac1   -62657.173     0.833
  32  65           reac1     -56480.6       1.2
  33  65           reac1     -46771.6   100.007
  34  65           reac1   -33325.173   100.003
  35  65           reac1   -17367.599   100.002
  36  65           reac1      820.339   100.002
  37  65           reac1    22007.948   100.002
  24  66           reac1       -24796       596
  25  66           reac1       -36254       401
  26  66           reac1   -49573.517    302.64
  27  66           reac1   -56111.332   252.102
  28  66           reac1   -66006.285     1.397
  29  66           reac1   -66258.274     0.683
  30  66           reac1   -68899.427      0.92
  31  66           reac1   -63724.427     3.138
  32  66           reac1       -61607       2.4
  33  66           reac1       -52018        30
  34  66           reac1       -41832   100.029
  35  66           reac1   -24320.427   100.049
  36  66           reac1    -9876.427   100.004
  37  66           reac1    12357.726   100.002
  38  66           reac1    31796.715    100.01
  24  67           reac1       -19049       699
  25  67           reac1       -33403       503
  26  67           reac1   -45692.348    415.57
  27  67           reac1   -55061.049   318.259
  28  67           reac1    -63742.68     2.888
  29  67           reac1   -67318.779     1.211
  30  67           reac1   -67880.441     0.936
  31  67           reac1   -66879.683     1.271
  32  67           reac1    -62657.81     4.666
  33  67           reac1       -56586       1.1
  34  67           reac1       -46548   100.006
  35  67           reac1    -32663.81   100.109
  36  67           reac1   -16980.683   100.008
  37  67           reac1     1682.559   100.004
  38  67           reac1    22031.221   100.007
  25  68           reac1       -28597       596
  26  68           reac1   -43128.173   698.621
  27  68           reac1   -51350.415   318.259
  28  68           reac1   -63463.815     2.981
  29  68           reac1   -65567.035     1.584
  30  68           reac1    -70007.22     0.955
  31  68           reac1    -67086.12     1.534
  32  68           reac1   -66979.785     6.227
  33  68           reac1     -58896.2       5.3
  34  68           reac1     -54189.3       0.5
  35  68           reac1     -38624.2    100.14
  36  68           reac1   -26653.785   100.194
  37  68           reac1     -6626.12   100.012
  38  68           reac1     10326.78   100.005
  25  69           reac1       -25299       801
  26  69           reac1       -38396       503
  27  69           reac1   -50002.598   335.338
  28  69           reac1   -59978.648     3.726
  29  69           reac1   -65736.213     1.397
  30  69           reac1   -68417.973     0.969
  31  69           reac1   -69327.758     1.204
  32  69           reac1   -67100.605     1.324
  33  69           reac1   -63086.666    31.216
  34  69           reac1     -56434.6       1.5
  35  69           reac1     -46264.6   100.011
  36  69           reac1   -32430.666   104.759
  37  69           reac1   -16206.605   100.009
  38  69           reac1     1943.242   100.007
  39  69           reac1    22992.027   100.005
  26  70           reac1       -35900       596
  27  70           reac1   -45643.206   838.345
  28  70           reac1    -59149.87     345.8
  29  70           reac1   -62976.127     1.584
  30  70           reac1   -69564.648     1.952
  31  70           reac1   -68910.089     1.208
  32  70           reac1   -70563.111     1.027
  33  70           reac1   -64343.111    50.011
  34  70           reac1     -61929.7       1.4
  35  70           reac1       -51424       1.4
  36  70           reac1     -41304.7    100.01
  37  70           reac1   -23101.111   111.808
  38  70           reac1    -8831.111   100.005
  39  70           reac1    13439.911   100.007
  40  70           reac1    32883.352   100.019
  26  71           reac1       -31000       801
  27  71           reac1   -43873.368   838.345
  28  71           reac1   -55203.797   368.036
  29  71           reac1   -62711.127      1.49
  30  71           reac1   -67326.897    10.189
  31  71           reac1    -70139.14      0.79
  32  71           reac1    -69906.65       0.8
  33  71           reac1   -67894.336     4.209
  34  71           reac1   -63116.336    31.587
  35  71           reac1     -56502.4       5.4
  36  71           reac1     -46025.4   100.146
  37  71           reac1   -31895.336    104.87
  38  71           reac1   -15787.336   100.089
  39  71           reac1      2905.35   100.003
  40  71           reac1     23301.86   100.003
  26  72           reac1       -28299       801
  27  72           reac1       -39300       596
  28  72           reac1   -53940.319   436.425
  29  72           reac1   -59782.999     1.397
  30  72           reac1    -68131.38     6.086
